                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11
                        j                        l                     n_pg                      n_p                      n_g                      eta                 Re(freq)                 Im(freq)                      f_T                        H                   L_star
                       42                        1                     -158                        0                      158 -0.9999944439971669E+000  0.1083601409166420E-001 -0.1674646105264342E-003  0.3112242175734874E+000  0.5870960069737247E-004  0.2231040837440136E+038
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P            Re(prop_type)            Im(prop_type)
  0.9424417180181971E-001  0.1684942183932089E-002 -0.7157607737032782E-003  0.1585481180037988E-002 -0.8163464871554812E-003  0.3105857144110537E-009  0.9586933310593968E-005  0.2936162698184961E+008  0.6483150051586591E+033  0.7778236078573532E+001  0.3197207772215368E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.9483562545389382E-001  0.1686322062586525E-002 -0.7181391922264521E-003  0.1585845647684255E-002 -0.8187512263210560E-003  0.3157061403353738E-009  0.9710713631995681E-005  0.2933628165952126E+008  0.6599875887229172E+033  0.7766113334440183E+001  0.3189274132180287E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.9542069752898553E-001  0.1687700499294823E-002 -0.7204949915512643E-003  0.1586213977409236E-002 -0.8211144423887799E-003  0.3175317681002610E-009  0.9833903304242482E-005  0.2931103672368535E+008  0.6716601722871752E+033  0.7754039299290795E+001  0.3181381922282686E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.9661609893705191E-001  0.1690558900890876E-002 -0.7253172377047578E-003  0.1587009467913681E-002 -0.8258910693934417E-003  0.3250235776469820E-009  0.1008810269656609E-004  0.2925902690690525E+008  0.6958999912654682E+033  0.7729193542855184E+001  0.3165164229584806E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.9778631285524561E-001  0.1693412170440686E-002 -0.7300489890985215E-003  0.1587831788231512E-002 -0.8305009595977501E-003  0.3302568288190303E-009  0.1034018062400480E-004  0.2920761598525171E+008  0.7201398102437634E+033  0.7704688836573804E+001  0.3149194926672464E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.9893274730782692E-001  0.1696260947338167E-002 -0.7346945828685896E-003  0.1588687670261732E-002 -0.8349524367055304E-003  0.3366819532100213E-009  0.1059023535078433E-004  0.2915672261343491E+008  0.7443796292220585E+033  0.7680470260609074E+001  0.3133441103296934E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1000566892767231E+000  0.1699105803286195E-002 -0.7392580462028953E-003  0.1589566392817392E-002 -0.8392546618558816E-003  0.3417800948660014E-009  0.1083830047369465E-004  0.2910632593958115E+008  0.7686194482003560E+033  0.7656527228570941E+001  0.3117894782076676E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1011960712507061E+000  0.1702042854498575E-002 -0.7438927158320127E-003  0.1590508045121161E-002 -0.8435493362648396E-003  0.3467913447772105E-009  0.1109277665706529E-004  0.2905473486957905E+008  0.7936750774152293E+033  0.7632057807560289E+001  0.3102035581225028E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1023138773840018E+000  0.1704976803251992E-002 -0.7484474429283596E-003  0.1591470677350792E-002 -0.8477026495477919E-003  0.3527169369416876E-009  0.1134531126200129E-004  0.2900363455618050E+008  0.8187307066301026E+033  0.7607862811777250E+001  0.3086382837810044E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1034112071629845E+000  0.1707908129618085E-002 -0.7529257686361999E-003  0.1592465009767061E-002 -0.8517127523717223E-003  0.3551736316984101E-009  0.1159603920340058E-004  0.2895300732247221E+008  0.8437863358449760E+033  0.7583933633027575E+001  0.3070929833910553E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1044890738113777E+000  0.1710837281782196E-002 -0.7573310278910333E-003  0.1593477942680763E-002 -0.8555979319795599E-003  0.3627924384537691E-009  0.1184490685239192E-004  0.2890276406221545E+008  0.8688419650598492E+033  0.7560204693000190E+001  0.3055639389065160E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1066516313121691E+000  0.1716865331539051E-002 -0.7661864770192540E-003  0.1595639917198472E-002 -0.8632031582816861E-003  0.3664105571180470E-009  0.1235233357204281E-004  0.2880073414345673E+008  0.9204453977046886E+033  0.7512173812453947E+001  0.3024764770708726E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1077057120333424E+000  0.1719877204655759E-002 -0.7705106898022507E-003  0.1596760062754702E-002 -0.8668205454082424E-003  0.3732795790619415E-009  0.1260363205911305E-004  0.2875042180215223E+008  0.9462471140271125E+033  0.7488568775287073E+001  0.3009627817594620E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1087427783731696E+000  0.1722888286893608E-002 -0.7747696002624214E-003  0.1597892865950759E-002 -0.8703259431031406E-003  0.3738516320734488E-009  0.1285319072975826E-004  0.2870045164506102E+008  0.9720488303495344E+033  0.7465142227847206E+001  0.2994638008661138E+017  0.0000000000000000E+000  0.0000000000000000E+000
