                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11
                        j                        l                     n_pg                      n_p                      n_g                      eta                 Re(freq)                 Im(freq)                      f_T                        H                   L_star
                       40                        1                     -175                        3                      178 -0.9999970193071857E+000  0.9350814022345553E-002 -0.1697201852811472E-003  0.6412214192258461E-003  0.4371886144024707E-004  0.2231040837440136E+038
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P            Re(prop_type)            Im(prop_type)
  0.5823220396461397E+000  0.2321176281886327E-002 -0.5252529141441199E-003 -0.1382534076571399E+000 -0.5247931002763269E+000 -0.5283052424490897E-005  0.1934463482531598E+000  0.5277772439166292E+007  0.1937013381210105E+035  0.6777782028743651E-001  0.4982263431694152E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5824263021804557E+000  0.2266099849983627E-002 -0.7110617250903326E-003 -0.1801694602605081E+000 -0.5106800008903429E+000 -0.5258399518994925E-005  0.1923908004315298E+000  0.5275633934423979E+007  0.1937081422066062E+035  0.6767491810436116E-001  0.4972744294277211E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5825305647147715E+000  0.2196231932459322E-002 -0.8913441853995456E-003 -0.2206956667341911E+000 -0.4932403232503171E+000 -0.5233834528312011E-005  0.1913401557038577E+000  0.5273496216132713E+007  0.1937149384461660E+035  0.6757216251839535E-001  0.4963242629269264E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5826348272490874E+000  0.2112109842938839E-002 -0.1064931018213591E-002 -0.2595700036597278E+000 -0.4726073450390891E+000 -0.5209357343874421E-005  0.1902944010095167E+000  0.5271359279017706E+007  0.1937217268345370E+035  0.6746955355776565E-001  0.4953758411323491E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5827390897834032E+000  0.2014362565011717E-002 -0.1230703951363552E-002 -0.2965429619101224E+000 -0.4489347960056916E+000 -0.5184967819894998E-005  0.1892535210170879E+000  0.5269223117836819E+007  0.1937285073665832E+035  0.6736709125051055E-001  0.4944291615167525E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5828433523177191E+000  0.1903706003441798E-002 -0.1387602832630046E-002 -0.3313791257368575E+000 -0.4223957031491022E+000 -0.5160665795561486E-005  0.1882174981804191E+000  0.5267087727380535E+007  0.1937352800371855E+035  0.6726477562447923E-001  0.4934842215603042E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5829476148520349E+000  0.1780937689734525E-002 -0.1534632309994762E-002 -0.3638586468640866E+000 -0.3931811155933945E+000 -0.5136451114742231E-005  0.1871863128377205E+000  0.5264953102471985E+007  0.1937420448412417E+035  0.6716260670733358E-001  0.4925410187505591E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5830518773863509E+000  0.1646930981343057E-002 -0.1670868035666773E-002 -0.3937786045792650E+000 -0.3614987185736615E+000 -0.5112323641687176E-005  0.1861599433523065E+000  0.5262819237966919E+007  0.1937488017736663E+035  0.6706058452654699E-001  0.4915995505824186E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5831561399206667E+000  0.1502628796861566E-002 -0.1795462356153599E-002 -0.4209542436399587E+000 -0.3275713466158349E+000 -0.5088283271947948E-005  0.1851383662933489E+000  0.5260686128753724E+007  0.1937555508293906E+035  0.6695870910940570E-001  0.4906598145581091E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5832604024549826E+000  0.1349036932291632E-002 -0.1907649454385368E-002 -0.4452200827014696E+000 -0.2916354065790421E+000 -0.5064329938320061E-005  0.1841215566542388E+000  0.5258553769753399E+007  0.1937622920033625E+035  0.6685698048300824E-001  0.4897218081871460E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5833646649892984E+000  0.1187217005899276E-002 -0.2006749913809188E-002 -0.4664308868902769E+000 -0.2539392217425295E+000 -0.5040463612037884E-005  0.1831094881052555E+000  0.5256422155919569E+007  0.1937690252905472E+035  0.6675539867426619E-001  0.4887855289863080E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5834689275236143E+000  0.1018279081260317E-002 -0.2092174678462270E-002 -0.4844624991066200E+000 -0.2147413085501399E+000 -0.5016684299738269E-005  0.1821021332761382E+000  0.5254291282238465E+007  0.1937757506859260E+035  0.6665396370990420E-001  0.4878509744796053E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5835716737754318E+000  0.8459520134520156E-003 -0.2162496609360921E-002 -0.4990221130797428E+000 -0.1749035133935807E+000 -0.4993335418437875E-005  0.1811139762542694E+000  0.5252192133573710E+007  0.1937823706248225E+035  0.6655414725510939E-001  0.4869316971221599E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5836744200272495E+000  0.6689626401932737E-003 -0.2218673472315306E-002 -0.5103179285832252E+000 -0.1341282699989040E+000 -0.4970071939917686E-005  0.1801303405934462E+000  0.5250093728999016E+007  0.1937889830414344E+035  0.6645447264681451E-001  0.4860140913633001E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5837771662790671E+000  0.4884673355985723E-003 -0.2260415551545848E-002 -0.5182945263477399E+000 -0.9268181678037064E-001 -0.4946893783656420E-005  0.1791511982818211E+000  0.5247996066195252E+007  0.1937955879304908E+035  0.6635493969975700E-001  0.4850981536198358E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5838799125308847E+000  0.3056385092282082E-003 -0.2287527222595378E-002 -0.5229180973025365E+000 -0.5083314992631920E-001 -0.4923800908590569E-005  0.1781765216353466E+000  0.5245899142847030E+007  0.1938021852867371E+035  0.6625554822891670E-001  0.4841838803184622E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5839826587827022E+000  0.1216569911327408E-003 -0.2299907626444623E-002 -0.5241765208784629E+000 -0.8852279334593991E-002 -0.4900793303509293E-005  0.1772062835767824E+000  0.5243802956642699E+007  0.1938087751049350E+035  0.6615629804951551E-001  0.4832712678957309E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5840854050345198E+000 -0.6229558556988667E-004 -0.2297550731124792E-002 -0.5220793034754931E+000  0.3299150972225877E-001 -0.4877870974359341E-005  0.1762404579009247E+000  0.5241707505274338E+007  0.1938153573798629E+035  0.6605718897701669E-001  0.4823603127980173E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5841881512863374E+000 -0.2450443556618949E-003 -0.2280544784946271E-002 -0.5166573785549317E+000  0.7443137807175661E-001 -0.4855033930093704E-005  0.1752790195211186E+000  0.5239612786437768E+007  0.1938219321063154E+035  0.6595822082712517E-001  0.4814510114814962E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5842908975381549E+000 -0.4254286981103285E-003 -0.2249071169339103E-002 -0.5079627706946022E+000  0.1152046263274563E+000 -0.4832282168394640E-005  0.1743219446917546E+000  0.5237518797832545E+007  0.1938284992791034E+035  0.6585939341578674E-001  0.4805433604121091E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5843936437899725E+000 -0.6023095704280263E-003 -0.2203402663091624E-002 -0.4960681268002897E+000  0.1550543501250413E+000 -0.4809615662293669E-005  0.1733692112013445E+000  0.5235425537161944E+007  0.1938350588930542E+035  0.6576070655918741E-001  0.4796373560655316E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5844963900417901E+000 -0.7745766551576267E-003 -0.2143901133457913E-002 -0.4810661184943515E+000  0.1937310465820481E+000 -0.4787034348421877E-005  0.1724207985312178E+000  0.5233333002132981E+007  0.1938416109430115E+035  0.6566216007375365E-001  0.4787329949271505E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5845991362936077E+000 -0.9411552741022454E-003 -0.2071014673155532E-002 -0.4630687204958630E+000  0.2309941620543599E+000 -0.4764538117369053E-005  0.1714766879753161E+000  0.5231241190456388E+007  0.1938481554238352E+035  0.6556375377615156E-001  0.4778302734920286E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5847018825454252E+000 -0.1101013027762524E-002 -0.1985274205675897E-002 -0.4422063705633164E+000  0.2666135717194809E+000 -0.4742126806418858E-005  0.1705368627176152E+000  0.5229150099846631E+007  0.1938546923304011E+035  0.6546548748328683E-001  0.4769291882648797E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5848060647002061E+000 -0.1255231236685613E-002 -0.1885838304864527E-002 -0.4182794060727519E+000  0.3008280880857873E+000 -0.4719489876260306E-005  0.1695882961227589E+000  0.5227030530820199E+007  0.1938613129298672E+035  0.6536599087762147E-001  0.4760171811541405E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5849102468549872E+000 -0.1400560068253684E-002 -0.1774528149926298E-002 -0.3917305802639212E+000  0.3329145397526519E+000 -0.4696940063606535E-005  0.1686441077411702E+000  0.5224911720823721E+007  0.1938679258858010E+035  0.6526663823987117E-001  0.4751068568482062E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5850144290097682E+000 -0.1536094937225734E-002 -0.1652131343892977E-002 -0.3627475398720723E+000  0.3626743821851245E+000 -0.4674477069566981E-005  0.1677042860889167E+000  0.5222793667608508E+007  0.1938745311932754E+035  0.6516742933364159E-001  0.4741982116546943E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5851186111645492E+000 -0.1661000441892084E-002 -0.1519503497424828E-002 -0.3315327483555696E+000  0.3899254803719818E+000 -0.4652100536594998E-005  0.1667688214952012E+000  0.5220676368925932E+007  0.1938811288473792E+035  0.6506836392288144E-001  0.4732912418905048E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5852227933193301E+000 -0.1774515393458894E-002 -0.1377562202140301E-002 -0.2983020625923474E+000  0.4145031940862650E+000 -0.4629810052397124E-005  0.1658377059358034E+000  0.5218559822527414E+007  0.1938877188432176E+035  0.6496944177188191E-001  0.4723859438817940E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5853269754741111E+000 -0.1875957324762655E-002 -0.1227280639851925E-002 -0.2632832319992663E+000  0.4362613406908539E+000 -0.4607605156013589E-005  0.1649109328246960E+000  0.5216444026164418E+007  0.1938943011759118E+035  0.6487066264527599E-001  0.4714823139639491E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5854311576288921E+000 -0.1964726452693211E-002 -0.1069680872323720E-002 -0.2267143305233011E+000  0.4550730301261022E+000 -0.4585485345654840E-005  0.1639884967689600E+000  0.5214328977588451E+007  0.1939008758405995E+035  0.6477202630803817E-001  0.4705803484815655E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5855353397836731E+000 -0.2040309072496583E-002 -0.9058268578952000E-003 -0.1888421323061754E+000  0.4708313676010866E+000 -0.4563450087895185E-005  0.1630703932932379E+000  0.5212214674551056E+007  0.1939074428324340E+035  0.6467353252548388E-001  0.4696800437884206E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5856395219384540E+000 -0.2102280366029006E-002 -0.7368172427294317E-003 -0.1499204421029973E+000  0.4834500204153772E+000 -0.4541498827855956E-005  0.1621566185408518E+000  0.5210101114803801E+007  0.1939140021465851E+035  0.6457518106326901E-001  0.4687813962474497E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5857437040932351E+000 -0.2150306610017087E-002 -0.5637779755308354E-003 -0.1102083917395725E+000  0.4928636462587968E+000 -0.4519631000047951E-005  0.1612471689593737E+000  0.5207988296098276E+007  0.1939205537782387E+035  0.6447697168738897E-001  0.4678844022307183E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5858478862480160E+000 -0.2184146774419869E-002 -0.3878547953374295E-003 -0.6996871402141287E-001  0.4990281812667249E+000 -0.4497846039586267E-005  0.1603420409789177E+000  0.5205876216186092E+007  0.1939270977225964E+035  0.6437890416417878E-001  0.4669890581194020E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5859520684027970E+000 -0.2203653505060874E-002 -0.2102056424113313E-003 -0.2946600555774109E-001  0.5019209870417466E+000 -0.4476143393532140E-005  0.1594412306915372E+000  0.5203764872818863E+007  0.1939336339748763E+035  0.6428097826031194E-001  0.4660953603037570E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5860547286366744E+000 -0.2208802027484360E-002 -0.3459218695783293E-004  0.1044525366107240E-001  0.5015698339579948E+000 -0.4454837290065123E-005  0.1585577684138293E+000  0.5201685101835270E+007  0.1939400672887623E+035  0.6418462154721565E-001  0.4652163285937452E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5861573888705519E+000 -0.2200018488188669E-002  0.1404587965152483E-003  0.5010306270704819E-001  0.4980595986543419E+000 -0.4433610863076575E-005  0.1576784911333284E+000  0.5199606063580588E+007  0.1939464932719486E+035  0.6408840259262200E-001  0.4643388961417235E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5862600491044293E+000 -0.2177428615580579E-002  0.3138475660858924E-003  0.8925871444896019E-001  0.4914291900717265E+000 -0.4412463487206910E-005  0.1568033923326734E+000  0.5197527755671757E+007  0.1939529119193250E+035  0.6399232114211614E-001  0.4634630594758866E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5863627093383068E+000 -0.2141244439092838E-002  0.4844910827909929E-003  0.1276681416766093E+000  0.4817369729979857E+000 -0.4391394599691475E-005  0.1559324642491920E+000  0.5195450175724114E+007  0.1939593232257976E+035  0.6389637694166399E-001  0.4625888151322858E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5864653695721841E+000 -0.2091762411004524E-002  0.6513297361819845E-003  0.1650934277776627E+000  0.4690602726623853E+000 -0.4370403708914669E-005  0.1550656976708710E+000  0.5193373321351402E+007  0.1939657271862887E+035  0.6380056973761276E-001  0.4617161596548195E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5865680298060616E+000 -0.2029361008374127E-002  0.8133338757926280E-003  0.2013042677943368E+000  0.4534947630642622E+000 -0.4349490398531547E-005  0.1542030817695850E+000  0.5191297190165726E+007  0.1939721237957360E+035  0.6370489927668894E-001  0.4608450895952015E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5866706900399390E+000 -0.1954497834118733E-002  0.9695101087100723E-003  0.2360793710018856E+000  0.4351537438021798E+000 -0.4328654328052088E-005  0.1533446039775432E+000  0.5189221779777579E+007  0.1939785130490934E+035  0.6360936530599919E-001  0.4599756015129573E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5867733502738165E+000 -0.1867706239280282E-002  0.1118907325258019E-002  0.2692077965989100E+000  0.4141673108346214E+000 -0.4307895230671915E-005  0.1524902499110989E+000  0.5187147087795811E+007  0.1939848949413304E+035  0.6351396757302864E-001  0.4591076919753953E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5868760105076939E+000 -0.1769591491372397E-002  0.1260622416807740E-002  0.3004902145888372E+000  0.3906814272300783E+000 -0.4287212909001619E-005  0.1516400033443643E+000  0.5185073111827632E+007  0.1939912694674324E+035  0.6341870582564112E-001  0.4582413575575944E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5869786707415713E+000 -0.1660826516360275E-002  0.1393805651981702E-002  0.3297400844740732E+000  0.3648569005446909E+000 -0.4266607229207900E-005  0.1507938462333609E+000  0.5182999849478588E+007  0.1939976366224006E+035  0.6332357981207785E-001  0.4573765948423811E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5870813309754488E+000 -0.1542147244298436E-002  0.1517665679932059E-002  0.3567847449629213E+000  0.3368682740010932E+000 -0.4246078113953075E-005  0.1499517587899200E+000  0.5180927298352557E+007  0.1940039964012520E+035  0.6322858928095726E-001  0.4565134004203131E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5871839912093262E+000 -0.1414347590904631E-002  0.1631474131987268E-002  0.3814664085091529E+000  0.3069026391258247E+000 -0.4225625534410698E-005  0.1491137196030825E+000  0.5178855456051756E+007  0.1940103487990192E+035  0.6313373398127460E-001  0.4556517708896656E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5872880901733687E+000 -0.1276314681246660E-002  0.1735934234655456E-002  0.4039351457136642E+000  0.2747023474135583E+000 -0.4204965492679753E-005  0.1482680766115700E+000  0.5176755303395484E+007  0.1940167827558272E+035  0.6303768809326847E-001  0.4547796667398612E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5873921891374113E+000 -0.1130706663043573E-002  0.1828764749953197E-002  0.4236975991817019E+000  0.2408905886337920E+000 -0.4184384522427243E-005  0.1474265514765205E+000  0.5174655885734118E+007  0.1940232092641983E+035  0.6294178241206082E-001  0.4539091762023055E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5874962881014538E+000 -0.9784987969434144E-003  0.1909429156178488E-002  0.4406413157079575E+000  0.2056937195885450E+000 -0.4163882687699174E-005  0.1465891175139793E+000  0.5172557204902659E+007  0.1940296283192754E+035  0.6284601640511280E-001  0.4530402944718921E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5876003870654964E+000 -0.8207031426218407E-003  0.1977472298332195E-002  0.4546726742871991E+000  0.1693456455205918E+000 -0.4143460072688638E-005  0.1457557472622115E+000  0.5170459262696417E+007  0.1940360399162173E+035  0.6275038954082081E-001  0.4521730167535713E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5877044860295390E+000 -0.6583618085447792E-003  0.2032522796053314E-002  0.4657173638086628E+000  0.1320862624812168E+000 -0.4123116771288303E-005  0.1449264127797517E+000  0.5168362060871015E+007  0.1940424440501988E+035  0.6265490128851588E-001  0.4513073382623427E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5878085849935815E+000 -0.4925400555916157E-003  0.2074294895015824E-002  0.4737207327498790E+000  0.9415987239946290E-001 -0.4102852875689700E-005  0.1441010859574938E+000  0.5166265601142374E+007  0.1940488407164103E+035  0.6255955111846156E-001  0.4504432542232348E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5879126839576241E+000 -0.3243193001143039E-003  0.2102589754097867E-002  0.4786480096214713E+000  0.5581358129681078E-001 -0.4082668464377528E-005  0.1432797388372268E+000  0.5164169885186705E+007  0.1940552299100580E+035  0.6246433850185270E-001  0.4495807598712928E+014 -0.1000000000000000E+001  0.0000000000000000E+000
